battery,exec_timestamp,planning_timestamp,task,scheduler,device_id,device_name,day,exec_date,plan_date,step,delay,mean,sd,lo,hi,outlier
81,1585597984545,1585597924440,dummy,AD,A1,Xiaomi Mi A1,1,2020-03-30T19:53:04Z,2020-03-30T19:52:04Z,565,0.10500001907348633,0.496004119187921,4.36789300983899,-8.239781900490058,9.2317901388659,no
82,1585598045303,1585597984486,dummy,AD,A1,Xiaomi Mi A1,1,2020-03-30T19:54:05Z,2020-03-30T19:53:04Z,566,0.8169999122619629,0.496004119187921,4.36789300983899,-8.239781900490058,9.2317901388659,no
83,1585598105345,1585598045257,dummy,AD,A1,Xiaomi Mi A1,1,2020-03-30T19:55:05Z,2020-03-30T19:54:05Z,567,0.08800005912780762,0.496004119187921,4.36789300983899,-8.239781900490058,9.2317901388659,no
84,1585598166175,1585598105288,dummy,AD,A1,Xiaomi Mi A1,1,2020-03-30T19:56:06Z,2020-03-30T19:55:05Z,568,0.8869998455047607,0.496004119187921,4.36789300983899,-8.239781900490058,9.2317901388659,no
84,1585598226282,1585598166127,dummy,AD,A1,Xiaomi Mi A1,1,2020-03-30T19:57:06Z,2020-03-30T19:56:06Z,569,0.1549999713897705,0.496004119187921,4.36789300983899,-8.239781900490058,9.2317901388659,no
85,1585598286328,1585598226243,dummy,AD,A1,Xiaomi Mi A1,1,2020-03-30T19:58:06Z,2020-03-30T19:57:06Z,570,0.08500003814697266,0.496004119187921,4.36789300983899,-8.239781900490058,9.2317901388659,no
85,1585598346721,1585598286273,dummy,AD,A1,Xiaomi Mi A1,1,2020-03-30T19:59:06Z,2020-03-30T19:58:06Z,571,0.4479999542236328,0.496004119187921,4.36789300983899,-8.239781900490058,9.2317901388659,no
86,1585598406767,1585598346672,dummy,AD,A1,Xiaomi Mi A1,1,2020-03-30T20:00:06Z,2020-03-30T19:59:06Z,572,0.09500002861022949,0.496004119187921,4.36789300983899,-8.239781900490058,9.2317901388659,no
87,1585598466833,1585598406707,dummy,AD,A1,Xiaomi Mi A1,1,2020-03-30T20:01:06Z,2020-03-30T20:00:06Z,573,0.12599992752075195,0.496004119187921,4.36789300983899,-8.239781900490058,9.2317901388659,no
87,1585598526895,1585598466773,dummy,AD,A1,Xiaomi Mi A1,1,2020-03-30T20:02:06Z,2020-03-30T20:01:06Z,574,0.12199997901916504,0.496004119187921,4.36789300983899,-8.239781900490058,9.2317901388659,no
88,1585598591357,1585598562304,dummy,AD,A1,Xiaomi Mi A1,1,2020-03-30T20:03:11Z,2020-03-30T20:02:42Z,575,-30.9469997882843,0.496004119187921,4.36789300983899,-8.239781900490058,9.2317901388659,yes
89,1585598651273,1585598591183,dummy,AD,A1,Xiaomi Mi A1,1,2020-03-30T20:04:11Z,2020-03-30T20:03:11Z,576,0.08999991416931152,0.496004119187921,4.36789300983899,-8.239781900490058,9.2317901388659,no
89,1585598711448,1585598651201,dummy,AD,A1,Xiaomi Mi A1,1,2020-03-30T20:05:11Z,2020-03-30T20:04:11Z,577,0.24699997901916504,0.496004119187921,4.36789300983899,-8.239781900490058,9.2317901388659,no
89,1585598771551,1585598711390,dummy,AD,A1,Xiaomi Mi A1,1,2020-03-30T20:06:11Z,2020-03-30T20:05:11Z,578,0.16100001335144043,0.496004119187921,4.36789300983899,-8.239781900490058,9.2317901388659,no
90,1585598831703,1585598771498,dummy,AD,A1,Xiaomi Mi A1,1,2020-03-30T20:07:11Z,2020-03-30T20:06:11Z,579,0.2050001621246338,0.496004119187921,4.36789300983899,-8.239781900490058,9.2317901388659,no
90,1585598891765,1585598831658,dummy,AD,A1,Xiaomi Mi A1,1,2020-03-30T20:08:11Z,2020-03-30T20:07:11Z,580,0.10700011253356934,0.496004119187921,4.36789300983899,-8.239781900490058,9.2317901388659,no
91,1585598951816,1585598891716,dummy,AD,A1,Xiaomi Mi A1,1,2020-03-30T20:09:11Z,2020-03-30T20:08:11Z,581,0.09999990463256836,0.496004119187921,4.36789300983899,-8.239781900490058,9.2317901388659,no
91,1585599011841,1585598951739,dummy,AD,A1,Xiaomi Mi A1,1,2020-03-30T20:10:11Z,2020-03-30T20:09:11Z,582,0.10199999809265137,0.496004119187921,4.36789300983899,-8.239781900490058,9.2317901388659,no
92,1585599072014,1585599011795,dummy,AD,A1,Xiaomi Mi A1,1,2020-03-30T20:11:12Z,2020-03-30T20:10:11Z,583,0.21899986267089844,0.496004119187921,4.36789300983899,-8.239781900490058,9.2317901388659,no
92,1585599131960,1585599071871,dummy,AD,A1,Xiaomi Mi A1,1,2020-03-30T20:12:11Z,2020-03-30T20:11:11Z,584,0.08899998664855957,0.496004119187921,4.36789300983899,-8.239781900490058,9.2317901388659,no
92,1585599192098,1585599131904,dummy,AD,A1,Xiaomi Mi A1,1,2020-03-30T20:13:12Z,2020-03-30T20:12:11Z,585,0.1940000057220459,0.496004119187921,4.36789300983899,-8.239781900490058,9.2317901388659,no
93,1585599252121,1585599192050,dummy,AD,A1,Xiaomi Mi A1,1,2020-03-30T20:14:12Z,2020-03-30T20:13:12Z,586,0.0710000991821289,0.496004119187921,4.36789300983899,-8.239781900490058,9.2317901388659,no
93,1585599312159,1585599252078,dummy,AD,A1,Xiaomi Mi A1,1,2020-03-30T20:15:12Z,2020-03-30T20:14:12Z,587,0.08099985122680664,0.496004119187921,4.36789300983899,-8.239781900490058,9.2317901388659,no
92,1585599372191,1585599312121,dummy,AD,A1,Xiaomi Mi A1,1,2020-03-30T20:16:12Z,2020-03-30T20:15:12Z,588,0.06999993324279785,0.496004119187921,4.36789300983899,-8.239781900490058,9.2317901388659,no
92,1585599432235,1585599372146,dummy,AD,A1,Xiaomi Mi A1,1,2020-03-30T20:17:12Z,2020-03-30T20:16:12Z,589,0.08899998664855957,0.496004119187921,4.36789300983899,-8.239781900490058,9.2317901388659,no
92,1585599492259,1585599432193,dummy,AD,A1,Xiaomi Mi A1,1,2020-03-30T20:18:12Z,2020-03-30T20:17:12Z,590,0.06599998474121094,0.496004119187921,4.36789300983899,-8.239781900490058,9.2317901388659,no
92,1585599552319,1585599492221,dummy,AD,A1,Xiaomi Mi A1,1,2020-03-30T20:19:12Z,2020-03-30T20:18:12Z,591,0.09800004959106445,0.496004119187921,4.36789300983899,-8.239781900490058,9.2317901388659,no
92,1585599612338,1585599552270,dummy,AD,A1,Xiaomi Mi A1,1,2020-03-30T20:20:12Z,2020-03-30T20:19:12Z,592,0.06800007820129395,0.496004119187921,4.36789300983899,-8.239781900490058,9.2317901388659,no
92,1585599672394,1585599612290,dummy,AD,A1,Xiaomi Mi A1,1,2020-03-30T20:21:12Z,2020-03-30T20:20:12Z,593,0.10400009155273437,0.496004119187921,4.36789300983899,-8.239781900490058,9.2317901388659,no
92,1585599732407,1585599672350,dummy,AD,A1,Xiaomi Mi A1,1,2020-03-30T20:22:12Z,2020-03-30T20:21:12Z,594,0.057000160217285156,0.496004119187921,4.36789300983899,-8.239781900490058,9.2317901388659,no
92,1585599793647,1585599732366,dummy,AD,A1,Xiaomi Mi A1,1,2020-03-30T20:23:13Z,2020-03-30T20:22:12Z,595,1.2810001373291016,0.496004119187921,4.36789300983899,-8.239781900490058,9.2317901388659,no
92,1585599854256,1585599793560,dummy,AD,A1,Xiaomi Mi A1,1,2020-03-30T20:24:14Z,2020-03-30T20:23:13Z,596,0.6960000991821289,0.496004119187921,4.36789300983899,-8.239781900490058,9.2317901388659,no
92,1585599914453,1585599854210,dummy,AD,A1,Xiaomi Mi A1,1,2020-03-30T20:25:14Z,2020-03-30T20:24:14Z,597,0.24300003051757813,0.496004119187921,4.36789300983899,-8.239781900490058,9.2317901388659,no
92,1585599975092,1585599914408,dummy,AD,A1,Xiaomi Mi A1,1,2020-03-30T20:26:15Z,2020-03-30T20:25:14Z,598,0.6840000152587891,0.496004119187921,4.36789300983899,-8.239781900490058,9.2317901388659,no
92,1585600035126,1585599975044,dummy,AD,A1,Xiaomi Mi A1,1,2020-03-30T20:27:15Z,2020-03-30T20:26:15Z,599,0.0820000171661377,0.496004119187921,4.36789300983899,-8.239781900490058,9.2317901388659,no
92,1585600095999,1585600035076,dummy,AD,A1,Xiaomi Mi A1,1,2020-03-30T20:28:15Z,2020-03-30T20:27:15Z,600,0.9230000972747803,0.496004119187921,4.36789300983899,-8.239781900490058,9.2317901388659,no
92,1585600156441,1585600095947,dummy,AD,A1,Xiaomi Mi A1,1,2020-03-30T20:29:16Z,2020-03-30T20:28:15Z,601,0.4939999580383301,0.496004119187921,4.36789300983899,-8.239781900490058,9.2317901388659,no
92,1585600217269,1585600156396,dummy,AD,A1,Xiaomi Mi A1,1,2020-03-30T20:30:17Z,2020-03-30T20:29:16Z,602,0.8730001449584961,0.496004119187921,4.36789300983899,-8.239781900490058,9.2317901388659,no
92,1585600277877,1585600217229,dummy,AD,A1,Xiaomi Mi A1,1,2020-03-30T20:31:17Z,2020-03-30T20:30:17Z,603,0.6480000019073486,0.496004119187921,4.36789300983899,-8.239781900490058,9.2317901388659,no
92,1585600338407,1585600277836,dummy,AD,A1,Xiaomi Mi A1,1,2020-03-30T20:32:18Z,2020-03-30T20:31:17Z,604,0.5710000991821289,0.496004119187921,4.36789300983899,-8.239781900490058,9.2317901388659,no
92,1585600399437,1585600338353,dummy,AD,A1,Xiaomi Mi A1,1,2020-03-30T20:33:19Z,2020-03-30T20:32:18Z,605,1.0840001106262207,0.496004119187921,4.36789300983899,-8.239781900490058,9.2317901388659,no
92,1585600459839,1585600399389,dummy,AD,A1,Xiaomi Mi A1,1,2020-03-30T20:34:19Z,2020-03-30T20:33:19Z,606,0.4500000476837158,0.496004119187921,4.36789300983899,-8.239781900490058,9.2317901388659,no
92,1585600520718,1585600459798,dummy,AD,A1,Xiaomi Mi A1,1,2020-03-30T20:35:20Z,2020-03-30T20:34:19Z,607,0.9199998378753662,0.496004119187921,4.36789300983899,-8.239781900490058,9.2317901388659,no
92,1585600581759,1585600520660,dummy,AD,A1,Xiaomi Mi A1,1,2020-03-30T20:36:21Z,2020-03-30T20:35:20Z,608,1.0989999771118164,0.496004119187921,4.36789300983899,-8.239781900490058,9.2317901388659,no
91,1585600642730,1585600581716,dummy,AD,A1,Xiaomi Mi A1,1,2020-03-30T20:37:22Z,2020-03-30T20:36:21Z,609,1.0139999389648437,0.496004119187921,4.36789300983899,-8.239781900490058,9.2317901388659,no
91,1585600703481,1585600642545,dummy,AD,A1,Xiaomi Mi A1,1,2020-03-30T20:38:23Z,2020-03-30T20:37:22Z,610,0.935999870300293,0.496004119187921,4.36789300983899,-8.239781900490058,9.2317901388659,no
91,1585600764248,1585600703432,dummy,AD,A1,Xiaomi Mi A1,1,2020-03-30T20:39:24Z,2020-03-30T20:38:23Z,611,0.8159999847412109,0.496004119187921,4.36789300983899,-8.239781900490058,9.2317901388659,no
91,1585600825403,1585600764197,dummy,AD,A1,Xiaomi Mi A1,1,2020-03-30T20:40:25Z,2020-03-30T20:39:24Z,612,1.2060000896453857,0.496004119187921,4.36789300983899,-8.239781900490058,9.2317901388659,no
91,1585600886120,1585600825366,dummy,AD,A1,Xiaomi Mi A1,1,2020-03-30T20:41:26Z,2020-03-30T20:40:25Z,613,0.7539999485015869,0.496004119187921,4.36789300983899,-8.239781900490058,9.2317901388659,no
91,1585600946944,1585600886082,dummy,AD,A1,Xiaomi Mi A1,1,2020-03-30T20:42:26Z,2020-03-30T20:41:26Z,614,0.8619999885559082,0.496004119187921,4.36789300983899,-8.239781900490058,9.2317901388659,no
91,1585601007521,1585600946903,dummy,AD,A1,Xiaomi Mi A1,1,2020-03-30T20:43:27Z,2020-03-30T20:42:26Z,615,0.617999792098999,0.496004119187921,4.36789300983899,-8.239781900490058,9.2317901388659,no
91,1585601068217,1585601007474,dummy,AD,A1,Xiaomi Mi A1,1,2020-03-30T20:44:28Z,2020-03-30T20:43:27Z,616,0.7430000305175781,0.496004119187921,4.36789300983899,-8.239781900490058,9.2317901388659,no
91,1585601128205,1585601068159,dummy,AD,A1,Xiaomi Mi A1,1,2020-03-30T20:45:28Z,2020-03-30T20:44:28Z,617,0.046000003814697266,0.496004119187921,4.36789300983899,-8.239781900490058,9.2317901388659,no
91,1585601189451,1585601128169,dummy,AD,A1,Xiaomi Mi A1,1,2020-03-30T20:46:29Z,2020-03-30T20:45:28Z,618,1.2820000648498535,0.496004119187921,4.36789300983899,-8.239781900490058,9.2317901388659,no
91,1585601250024,1585601189401,dummy,AD,A1,Xiaomi Mi A1,1,2020-03-30T20:47:30Z,2020-03-30T20:46:29Z,619,0.622999906539917,0.496004119187921,4.36789300983899,-8.239781900490058,9.2317901388659,no
91,1585601310620,1585601249981,dummy,AD,A1,Xiaomi Mi A1,1,2020-03-30T20:48:30Z,2020-03-30T20:47:29Z,620,0.63899993896484375,0.496004119187921,4.36789300983899,-8.239781900490058,9.2317901388659,no
91,1585601370840,1585601310571,dummy,AD,A1,Xiaomi Mi A1,1,2020-03-30T20:49:30Z,2020-03-30T20:48:30Z,621,0.2689998149871826,0.496004119187921,4.36789300983899,-8.239781900490058,9.2317901388659,no
91,1585601431662,1585601370793,dummy,AD,A1,Xiaomi Mi A1,1,2020-03-30T20:50:31Z,2020-03-30T20:49:30Z,622,0.8689999580383301,0.496004119187921,4.36789300983899,-8.239781900490058,9.2317901388659,no
91,1585601492565,1585601431621,dummy,AD,A1,Xiaomi Mi A1,1,2020-03-30T20:51:32Z,2020-03-30T20:50:31Z,623,0.9440000057220459,0.496004119187921,4.36789300983899,-8.239781900490058,9.2317901388659,no
91,1585601553318,1585601492527,dummy,AD,A1,Xiaomi Mi A1,1,2020-03-30T20:52:33Z,2020-03-30T20:51:32Z,624,0.7910001277923584,0.496004119187921,4.36789300983899,-8.239781900490058,9.2317901388659,no
91,1585601613883,1585601553287,dummy,AD,A1,Xiaomi Mi A1,1,2020-03-30T20:53:33Z,2020-03-30T20:52:33Z,625,0.5959999561309814,0.496004119187921,4.36789300983899,-8.239781900490058,9.2317901388659,no
91,1585601674530,1585601613838,dummy,AD,A1,Xiaomi Mi A1,1,2020-03-30T20:54:34Z,2020-03-30T20:53:33Z,626,0.6919999122619629,0.496004119187921,4.36789300983899,-8.239781900490058,9.2317901388659,no
91,1585601734533,1585601674474,dummy,AD,A1,Xiaomi Mi A1,1,2020-03-30T20:55:34Z,2020-03-30T20:54:34Z,627,0.05900001525878906,0.496004119187921,4.36789300983899,-8.239781900490058,9.2317901388659,no
91,1585601794728,1585601734498,dummy,AD,A1,Xiaomi Mi A1,1,2020-03-30T20:56:34Z,2020-03-30T20:55:34Z,628,0.23000001907348633,0.496004119187921,4.36789300983899,-8.239781900490058,9.2317901388659,no
91,1585601854991,1585601794684,dummy,AD,A1,Xiaomi Mi A1,1,2020-03-30T20:57:34Z,2020-03-30T20:56:34Z,629,0.30699992179870605,0.496004119187921,4.36789300983899,-8.239781900490058,9.2317901388659,no
91,1585601915778,1585601854938,dummy,AD,A1,Xiaomi Mi A1,1,2020-03-30T20:58:35Z,2020-03-30T20:57:34Z,630,0.8400001525878906,0.496004119187921,4.36789300983899,-8.239781900490058,9.2317901388659,no
90,1585601976679,1585601915743,dummy,AD,A1,Xiaomi Mi A1,1,2020-03-30T20:59:36Z,2020-03-30T20:58:35Z,631,0.935999870300293,0.496004119187921,4.36789300983899,-8.239781900490058,9.2317901388659,no
90,1585602036700,1585601976645,dummy,AD,A1,Xiaomi Mi A1,1,2020-03-30T21:00:36Z,2020-03-30T20:59:36Z,632,0.05500006675720215,0.496004119187921,4.36789300983899,-8.239781900490058,9.2317901388659,no
90,1585602096773,1585602036669,dummy,AD,A1,Xiaomi Mi A1,1,2020-03-30T21:01:36Z,2020-03-30T21:00:36Z,633,0.10400009155273437,0.496004119187921,4.36789300983899,-8.239781900490058,9.2317901388659,no
90,1585602156760,1585602096714,dummy,AD,A1,Xiaomi Mi A1,1,2020-03-30T21:02:36Z,2020-03-30T21:01:36Z,634,0.046000003814697266,0.496004119187921,4.36789300983899,-8.239781900490058,9.2317901388659,no
90,1585602216846,1585602156729,dummy,AD,A1,Xiaomi Mi A1,1,2020-03-30T21:03:36Z,2020-03-30T21:02:36Z,635,0.11699986457824707,0.496004119187921,4.36789300983899,-8.239781900490058,9.2317901388659,no
90,1585602276843,1585602216794,dummy,AD,A1,Xiaomi Mi A1,1,2020-03-30T21:04:36Z,2020-03-30T21:03:36Z,636,0.04900002479553223,0.496004119187921,4.36789300983899,-8.239781900490058,9.2317901388659,no
90,1585602336935,1585602276810,dummy,AD,A1,Xiaomi Mi A1,1,2020-03-30T21:05:36Z,2020-03-30T21:04:36Z,637,0.125,0.496004119187921,4.36789300983899,-8.239781900490058,9.2317901388659,no
90,1585602396947,1585602336881,dummy,AD,A1,Xiaomi Mi A1,1,2020-03-30T21:06:36Z,2020-03-30T21:05:36Z,638,0.06599998474121094,0.496004119187921,4.36789300983899,-8.239781900490058,9.2317901388659,no
90,1585602457271,1585602396913,dummy,AD,A1,Xiaomi Mi A1,1,2020-03-30T21:07:37Z,2020-03-30T21:06:36Z,639,0.3579998016357422,0.496004119187921,4.36789300983899,-8.239781900490058,9.2317901388659,no
90,1585602517535,1585602457233,dummy,AD,A1,Xiaomi Mi A1,1,2020-03-30T21:08:37Z,2020-03-30T21:07:37Z,640,0.3020000457763672,0.496004119187921,4.36789300983899,-8.239781900490058,9.2317901388659,no
90,1585602578114,1585602517501,dummy,AD,A1,Xiaomi Mi A1,1,2020-03-30T21:09:38Z,2020-03-30T21:08:37Z,641,0.6130001544952393,0.496004119187921,4.36789300983899,-8.239781900490058,9.2317901388659,no
90,1585602639231,1585602578074,dummy,AD,A1,Xiaomi Mi A1,1,2020-03-30T21:10:39Z,2020-03-30T21:09:38Z,642,1.1570000648498535,0.496004119187921,4.36789300983899,-8.239781900490058,9.2317901388659,no
90,1585602700087,1585602639185,dummy,AD,A1,Xiaomi Mi A1,1,2020-03-30T21:11:40Z,2020-03-30T21:10:39Z,643,0.9019999504089355,0.496004119187921,4.36789300983899,-8.239781900490058,9.2317901388659,no
90,1585602760164,1585602700041,dummy,AD,A1,Xiaomi Mi A1,1,2020-03-30T21:12:40Z,2020-03-30T21:11:40Z,644,0.1230001449584961,0.496004119187921,4.36789300983899,-8.239781900490058,9.2317901388659,no
90,1585602820156,1585602760062,dummy,AD,A1,Xiaomi Mi A1,1,2020-03-30T21:13:40Z,2020-03-30T21:12:40Z,645,0.09399986267089844,0.496004119187921,4.36789300983899,-8.239781900490058,9.2317901388659,no
90,1585602881168,1585602820127,dummy,AD,A1,Xiaomi Mi A1,1,2020-03-30T21:14:41Z,2020-03-30T21:13:40Z,646,1.0409998893737793,0.496004119187921,4.36789300983899,-8.239781900490058,9.2317901388659,no
91,1585602941208,1585602881129,dummy,AD,A1,Xiaomi Mi A1,1,2020-03-30T21:15:41Z,2020-03-30T21:14:41Z,647,0.07899999618530273,0.496004119187921,4.36789300983899,-8.239781900490058,9.2317901388659,no
91,1585603001397,1585602941164,dummy,AD,A1,Xiaomi Mi A1,1,2020-03-30T21:16:41Z,2020-03-30T21:15:41Z,648,0.2330000400543213,0.496004119187921,4.36789300983899,-8.239781900490058,9.2317901388659,no
92,1585603061438,1585603001354,dummy,AD,A1,Xiaomi Mi A1,1,2020-03-30T21:17:41Z,2020-03-30T21:16:41Z,649,0.0839998722076416,0.496004119187921,4.36789300983899,-8.239781900490058,9.2317901388659,no
92,1585603122560,1585603061393,dummy,AD,A1,Xiaomi Mi A1,1,2020-03-30T21:18:42Z,2020-03-30T21:17:41Z,650,1.1670000553131104,0.496004119187921,4.36789300983899,-8.239781900490058,9.2317901388659,no
92,1585603182600,1585603122523,dummy,AD,A1,Xiaomi Mi A1,1,2020-03-30T21:19:42Z,2020-03-30T21:18:42Z,651,0.07699990272521973,0.496004119187921,4.36789300983899,-8.239781900490058,9.2317901388659,no
92,1585603242647,1585603182547,dummy,AD,A1,Xiaomi Mi A1,1,2020-03-30T21:20:42Z,2020-03-30T21:19:42Z,652,0.10000014305114746,0.496004119187921,4.36789300983899,-8.239781900490058,9.2317901388659,no
92,1585603302701,1585603242598,dummy,AD,A1,Xiaomi Mi A1,1,2020-03-30T21:21:42Z,2020-03-30T21:20:42Z,653,0.10299992561340332,0.496004119187921,4.36789300983899,-8.239781900490058,9.2317901388659,no
93,1585603362738,1585603302659,dummy,AD,A1,Xiaomi Mi A1,1,2020-03-30T21:22:42Z,2020-03-30T21:21:42Z,654,0.07899999618530273,0.496004119187921,4.36789300983899,-8.239781900490058,9.2317901388659,no
93,1585603422793,1585603362687,dummy,AD,A1,Xiaomi Mi A1,1,2020-03-30T21:23:42Z,2020-03-30T21:22:42Z,655,0.10599994659423828,0.496004119187921,4.36789300983899,-8.239781900490058,9.2317901388659,no
94,1585603482860,1585603422735,dummy,AD,A1,Xiaomi Mi A1,1,2020-03-30T21:24:42Z,2020-03-30T21:23:42Z,656,0.125,0.496004119187921,4.36789300983899,-8.239781900490058,9.2317901388659,no
94,1585603542953,1585603482823,dummy,AD,A1,Xiaomi Mi A1,1,2020-03-30T21:25:42Z,2020-03-30T21:24:42Z,657,0.13000011444091797,0.496004119187921,4.36789300983899,-8.239781900490058,9.2317901388659,no
94,1585603602973,1585603542897,dummy,AD,A1,Xiaomi Mi A1,1,2020-03-30T21:26:42Z,2020-03-30T21:25:42Z,658,0.07599997520446777,0.496004119187921,4.36789300983899,-8.239781900490058,9.2317901388659,no
94,1585603663050,1585603602946,dummy,AD,A1,Xiaomi Mi A1,1,2020-03-30T21:27:43Z,2020-03-30T21:26:42Z,659,0.10399985313415527,0.496004119187921,4.36789300983899,-8.239781900490058,9.2317901388659,no
95,1585603723121,1585603662985,dummy,AD,A1,Xiaomi Mi A1,1,2020-03-30T21:28:43Z,2020-03-30T21:27:42Z,660,0.1360001564025879,0.496004119187921,4.36789300983899,-8.239781900490058,9.2317901388659,no
95,1585603783749,1585603723020,dummy,AD,A1,Xiaomi Mi A1,1,2020-03-30T21:29:43Z,2020-03-30T21:28:43Z,661,0.7290000915527344,0.496004119187921,4.36789300983899,-8.239781900490058,9.2317901388659,no
95,1585603843829,1585603783712,dummy,AD,A1,Xiaomi Mi A1,1,2020-03-30T21:30:43Z,2020-03-30T21:29:43Z,662,0.11700010299682617,0.496004119187921,4.36789300983899,-8.239781900490058,9.2317901388659,no
96,1585603903903,1585603843793,dummy,AD,A1,Xiaomi Mi A1,1,2020-03-30T21:31:43Z,2020-03-30T21:30:43Z,663,0.1100001335144043,0.496004119187921,4.36789300983899,-8.239781900490058,9.2317901388659,no
96,1585603963916,1585603903854,dummy,AD,A1,Xiaomi Mi A1,1,2020-03-30T21:32:43Z,2020-03-30T21:31:43Z,664,0.06199979782104492,0.496004119187921,4.36789300983899,-8.239781900490058,9.2317901388659,no
96,1585604024388,1585603963880,dummy,AD,A1,Xiaomi Mi A1,1,2020-03-30T21:33:44Z,2020-03-30T21:32:43Z,665,0.5079998970031738,0.496004119187921,4.36789300983899,-8.239781900490058,9.2317901388659,no
96,1585604084428,1585604024349,dummy,AD,A1,Xiaomi Mi A1,1,2020-03-30T21:34:44Z,2020-03-30T21:33:44Z,666,0.07899999618530273,0.496004119187921,4.36789300983899,-8.239781900490058,9.2317901388659,no
96,1585604144496,1585604084377,dummy,AD,A1,Xiaomi Mi A1,1,2020-03-30T21:35:44Z,2020-03-30T21:34:44Z,667,0.11899995803833008,0.496004119187921,4.36789300983899,-8.239781900490058,9.2317901388659,no
97,1585604204521,1585604144434,dummy,AD,A1,Xiaomi Mi A1,1,2020-03-30T21:36:44Z,2020-03-30T21:35:44Z,668,0.08699989318847656,0.496004119187921,4.36789300983899,-8.239781900490058,9.2317901388659,no
97,1585604265199,1585604204469,dummy,AD,A1,Xiaomi Mi A1,1,2020-03-30T21:37:45Z,2020-03-30T21:36:44Z,669,0.7299997806549072,0.496004119187921,4.36789300983899,-8.239781900490058,9.2317901388659,no
97,1585604325282,1585604265159,dummy,AD,A1,Xiaomi Mi A1,1,2020-03-30T21:38:45Z,2020-03-30T21:37:45Z,670,0.1230001449584961,0.496004119187921,4.36789300983899,-8.239781900490058,9.2317901388659,no
97,1585604385304,1585604325222,dummy,AD,A1,Xiaomi Mi A1,1,2020-03-30T21:39:45Z,2020-03-30T21:38:45Z,671,0.0820000171661377,0.496004119187921,4.36789300983899,-8.239781900490058,9.2317901388659,no
97,1585604445492,1585604385260,dummy,AD,A1,Xiaomi Mi A1,1,2020-03-30T21:40:45Z,2020-03-30T21:39:45Z,672,0.23200011253356934,0.496004119187921,4.36789300983899,-8.239781900490058,9.2317901388659,no
98,1585604506139,1585604445453,dummy,AD,A1,Xiaomi Mi A1,1,2020-03-30T21:41:46Z,2020-03-30T21:40:45Z,673,0.685999870300293,0.496004119187921,4.36789300983899,-8.239781900490058,9.2317901388659,no
98,1585604566490,1585604506099,dummy,AD,A1,Xiaomi Mi A1,1,2020-03-30T21:42:46Z,2020-03-30T21:41:46Z,674,0.39100003242492676,0.496004119187921,4.36789300983899,-8.239781900490058,9.2317901388659,no
98,1585604626542,1585604566454,dummy,AD,A1,Xiaomi Mi A1,1,2020-03-30T21:43:46Z,2020-03-30T21:42:46Z,675,0.08800005912780762,0.496004119187921,4.36789300983899,-8.239781900490058,9.2317901388659,no
98,1585604686583,1585604626488,dummy,AD,A1,Xiaomi Mi A1,1,2020-03-30T21:44:46Z,2020-03-30T21:43:46Z,676,0.09500002861022949,0.496004119187921,4.36789300983899,-8.239781900490058,9.2317901388659,no
99,1585604746617,1585604686540,dummy,AD,A1,Xiaomi Mi A1,1,2020-03-30T21:45:46Z,2020-03-30T21:44:46Z,677,0.07700014114379883,0.496004119187921,4.36789300983899,-8.239781900490058,9.2317901388659,no
99,1585604806655,1585604746579,dummy,AD,A1,Xiaomi Mi A1,1,2020-03-30T21:46:46Z,2020-03-30T21:45:46Z,678,0.07599997520446777,0.496004119187921,4.36789300983899,-8.239781900490058,9.2317901388659,no
99,1585604866705,1585604806617,dummy,AD,A1,Xiaomi Mi A1,1,2020-03-30T21:47:46Z,2020-03-30T21:46:46Z,679,0.08799982070922852,0.496004119187921,4.36789300983899,-8.239781900490058,9.2317901388659,no
99,1585604926753,1585604866653,dummy,AD,A1,Xiaomi Mi A1,1,2020-03-30T21:48:46Z,2020-03-30T21:47:46Z,680,0.09999990463256836,0.496004119187921,4.36789300983899,-8.239781900490058,9.2317901388659,no
100,1585604986846,1585604926721,dummy,AD,A1,Xiaomi Mi A1,1,2020-03-30T21:49:46Z,2020-03-30T21:48:46Z,681,0.125,0.496004119187921,4.36789300983899,-8.239781900490058,9.2317901388659,no
100,1585605047460,1585604986785,dummy,AD,A1,Xiaomi Mi A1,1,2020-03-30T21:50:47Z,2020-03-30T21:49:46Z,682,0.6749999523162842,0.496004119187921,4.36789300983899,-8.239781900490058,9.2317901388659,no
100,1585605107520,1585605047422,dummy,AD,A1,Xiaomi Mi A1,1,2020-03-30T21:51:47Z,2020-03-30T21:50:47Z,683,0.09800004959106445,0.496004119187921,4.36789300983899,-8.239781900490058,9.2317901388659,no
100,1585605167679,1585605107458,dummy,AD,A1,Xiaomi Mi A1,1,2020-03-30T21:52:47Z,2020-03-30T21:51:47Z,684,0.22099995613098145,0.496004119187921,4.36789300983899,-8.239781900490058,9.2317901388659,no
100,1585605227654,1585605167514,dummy,AD,A1,Xiaomi Mi A1,1,2020-03-30T21:53:47Z,2020-03-30T21:52:47Z,685,0.1400001049041748,0.496004119187921,4.36789300983899,-8.239781900490058,9.2317901388659,no
100,1585605287783,1585605227564,dummy,AD,A1,Xiaomi Mi A1,1,2020-03-30T21:54:47Z,2020-03-30T21:53:47Z,686,0.21900010108947754,0.496004119187921,4.36789300983899,-8.239781900490058,9.2317901388659,no
